county,Disease_Condition,Species_Affected,Nature_of_Diagnosis,Production_System,Start_Outbreak_Event,Report_Date,Total_Number_Sick,Total_Vaccinated,Total_Number_Risk
Elgeyo/Marakwet,Anaplasmosis,Cattle,Clinical,Extensive,2024-12-20,2024-12-20,1,0,0
Elgeyo/Marakwet,Anaplasmosis,Cattle,Clinical,Intensive,2024-03-21,2024-03-21,1,0,2
Elgeyo/Marakwet,Anaplasmosis,Cattle,Clinical,Mixed,2024-01-09,2024-01-08,1,0,3
Elgeyo/Marakwet,Anaplasmosis,Cattle,Clinical,Mixed,2024-02-13,2024-02-13,1,0,5
Elgeyo/Marakwet,Anaplasmosis,Cattle,Clinical,Mixed,2024-02-16,2024-02-16,1,0,1
Elgeyo/Marakwet,Anaplasmosis,Cattle,Clinical,Mixed,2024-02-21,2024-02-21,1,0,3
Elgeyo/Marakwet,Anaplasmosis,Cattle,Clinical,Mixed,2024-02-22,2024-02-22,1,0,5
Elgeyo/Marakwet,Anaplasmosis,Cattle,Clinical,Mixed,2024-05-21,2024-05-21,1,0,8
Elgeyo/Marakwet,Anaplasmosis,Cattle,Clinical,Mixed,2024-05-25,2024-05-25,1,0,5
Elgeyo/Marakwet,Anaplasmosis,Cattle,Clinical,Mixed,2024-06-07,2024-06-07,1,0,2
Elgeyo/Marakwet,Animal Bite,Cattle,Clinical,Intensive,2024-01-06,2024-01-08,5,0,5
Elgeyo/Marakwet,Animal bites,Camel,Clinical,Extensive,2024-01-17,2024-01-08,2,0,24
Elgeyo/Marakwet,Animal bites,Cattle,Clinical,Extensive,2024-12-05,2024-12-05,1,0,3
Elgeyo/Marakwet,Babesia Bovis,Cattle,Clinical,Intensive,2024-01-13,2024-01-05,1,0,12
Elgeyo/Marakwet,Babesiosis,Cattle,Clinical,Mixed,2024-05-11,2024-05-11,1,0,0
Elgeyo/Marakwet,Bloat,Cattle,Clinical,Extensive,2024-02-01,2024-02-01,1,0,5
Elgeyo/Marakwet,Bloat,Goats,Clinical,Extensive,2024-01-11,2024-01-03,1,0,21
Elgeyo/Marakwet,Bloat,Sheep,Clinical,Extensive,2024-03-20,2024-03-20,1,0,39
Elgeyo/Marakwet,Blue Tongue,Sheep,Clinical,Extensive,2024-02-10,2024-02-10,1,0,5
Elgeyo/Marakwet,Brucellosis,Cattle,Clinical,Extensive,2024-02-14,2024-02-14,1,0,12
Elgeyo/Marakwet,Brucellosis,Cattle,Clinical,Mixed,2024-02-12,2024-02-12,1,0,5
Elgeyo/Marakwet,Brucellosis,Sheep,Clinical,Extensive,2024-01-11,2024-01-07,1,0,1
Elgeyo/Marakwet,Brucellosis,Sheep,Clinical,Extensive,2024-02-05,2024-02-05,1,0,8
Elgeyo/Marakwet,Brucellosis,Sheep,Clinical,Mixed,2023-12-30,2023-12-30,6,0,10
Elgeyo/Marakwet,Cirrhosis,Cattle,Post Mortem,,2024-01-19,2024-01-09,1,0,0
Elgeyo/Marakwet,Coccidosis,Cattle,Clinical,Extensive,2024-02-02,2024-02-02,1,0,1
Elgeyo/Marakwet,Diarrhoea,Camel,Clinical,Extensive,2024-01-01,2024-01-04,3,0,40
Elgeyo/Marakwet,Distocia,Goats,Clinical,Extensive,2024-01-09,2024-01-04,1,0,2
Elgeyo/Marakwet,Dystochia,Cattle,Clinical,Mixed,2024-06-03,2024-06-03,1,0,5
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-01-11,2024-01-07,1,0,3
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-01-14,2024-01-06,2,0,1
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-11-25,2024-11-25,1,0,4
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-12-14,2024-12-14,1,0,4
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-12-15,2024-12-15,1,0,3
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-12-16,2024-12-16,1,0,3
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-12-26,2024-12-26,1,0,1
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-12-03,2024-12-03,1,0,3
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-02-29,2024-02-29,1,0,3
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-03-12,2024-03-12,2,0,7
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-03-14,2024-03-14,4,0,2
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-03-16,2024-03-16,1,0,3
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-03-22,2024-03-22,2,0,7
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-03-23,2024-03-23,1,0,5
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-03-24,2024-03-24,1,0,2
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-03-27,2024-03-27,1,0,8
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-03-08,2024-03-08,1,0,8
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-04-27,2024-04-27,1,0,1
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-04-07,2024-04-07,1,0,4
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-05-13,2024-05-13,1,0,5
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-05-14,2024-05-14,2,0,3
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-05-17,2024-05-17,1,0,1
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-05-06,2024-05-06,1,0,5
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-06-19,2024-06-19,1,0,1
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-06-04,2024-06-04,1,0,5
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-07-11,2024-07-11,1,0,4
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-07-15,2024-07-15,2,0,9
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-07-22,2024-07-22,1,0,25
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-07-06,2024-07-06,1,0,1
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-08-22,2024-08-22,1,0,2
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-08-05,2024-08-05,1,0,3
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Intensive,2024-01-23,2024-01-09,1,0,3
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Intensive,2024-01-05,2024-01-08,1,0,2
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Intensive,2024-01-09,2024-01-06,1,0,9
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Intensive,2023-12-31,2023-12-31,1,0,5
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Mixed,2024-02-11,2024-02-11,1,0,2
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Mixed,2024-02-12,2024-02-12,10,0,8
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Mixed,2024-02-16,2024-02-16,1,0,5
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Mixed,2024-02-19,2024-02-19,10,0,6
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Mixed,2024-02-20,2024-02-20,1,0,8
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Mixed,2024-02-24,2024-02-24,2,0,7
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Mixed,2024-02-26,2024-02-26,2,0,11
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Mixed,2024-02-28,2024-02-28,2,0,3
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Mixed,2024-02-09,2024-02-09,1,0,5
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Mixed,2024-03-13,2024-03-13,1,0,10
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Mixed,2024-03-17,2024-03-17,1,0,9
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Mixed,2024-03-24,2024-03-24,1,0,15
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Mixed,2024-03-25,2024-03-25,1,0,1
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Mixed,2024-03-03,2024-03-03,1,0,9
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Mixed,2024-03-06,2024-03-06,3,0,14
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Mixed,2024-05-26,2024-05-26,1,0,2
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Mixed,2024-06-02,2024-06-02,1,0,3
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Mixed,2024-06-04,2024-06-04,1,0,5
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Clinical,Mixed,2024-06-07,2024-06-07,0,0,4
Elgeyo/Marakwet,East Coast Fever(ECF),Cattle,Post Mortem,Extensive,2024-07-26,2024-07-26,0,0,0
Elgeyo/Marakwet,Ephemeral Fever,Cattle,Clinical,Extensive,2024-02-05,2024-02-05,1,0,3
Elgeyo/Marakwet,Foetal Mumification,Cattle,Clinical,Intensive,2024-01-13,2024-01-01,1,0,1
Elgeyo/Marakwet,Foot and Mouth Disease (FMD),Cattle,Clinical,Intensive,2024-01-18,2024-01-08,1,0,8
Elgeyo/Marakwet,Foot and Mouth Disease (FMD),Cattle,Clinical,Mixed,2024-07-16,2024-07-16,11,61,73
Elgeyo/Marakwet,Footrot,Goats,Clinical,Extensive,2024-02-12,2024-02-12,17,0,91
Elgeyo/Marakwet,Footrot,Goats,Clinical,Mixed,2024-06-10,2024-06-10,7,0,60
Elgeyo/Marakwet,Fowl Pox,Chicken,Clinical,Mixed,2024-01-20,2024-01-08,10,0,90
Elgeyo/Marakwet,Goat Pox,Goats,Clinical,Extensive,2024-04-20,2024-04-20,2,0,8
Elgeyo/Marakwet,Haemorrhagic septicemia,Camel,Clinical,Extensive,2024-01-14,2024-01-08,12,0,200
Elgeyo/Marakwet,Heart Water,Cattle,Clinical,Extensive,2024-12-24,2024-12-24,1,0,1
Elgeyo/Marakwet,Heart Water,Goats,Clinical,Extensive,2024-01-06,2024-01-06,1,0,6
Elgeyo/Marakwet,Heart Water,Goats,Post Mortem,Extensive,2024-01-23,2024-01-08,2,0,5
Elgeyo/Marakwet,Heart Water,Goats,Post Mortem,Extensive,2024-01-06,2024-01-08,1,0,8
Elgeyo/Marakwet,Helminthiasis,Cattle,Clinical,Extensive,2024-11-19,2024-11-19,1,0,8
Elgeyo/Marakwet,Helminthiasis,Cattle,Clinical,Extensive,2024-02-01,2024-02-01,1,0,4
Elgeyo/Marakwet,Helminthiasis,Cattle,Clinical,Extensive,2024-03-25,2024-03-25,1,0,2
Elgeyo/Marakwet,Helminthiasis,Cattle,Clinical,Extensive,2024-03-31,2024-03-31,1,0,3
Elgeyo/Marakwet,Helminthiasis,Cattle,Clinical,Mixed,2024-01-17,2024-01-08,1,0,1
Elgeyo/Marakwet,Helminthiasis,Cattle,Clinical,Mixed,2024-01-27,2024-01-09,2,0,2
Elgeyo/Marakwet,Helminthiasis,Cattle,Clinical,Mixed,2024-01-07,2024-01-08,1,0,1
Elgeyo/Marakwet,Helminthiasis,Cattle,Clinical,Mixed,2024-02-16,2024-02-16,1,0,1
Elgeyo/Marakwet,Helminthiasis,Goats,Clinical,Extensive,2024-03-24,2024-03-24,0,0,127
Elgeyo/Marakwet,Helminthiasis,Goats,Clinical,Intensive,2024-03-26,2024-03-26,1,0,8
Elgeyo/Marakwet,Helminthiasis,Goats,Post Mortem,,2024-01-07,2024-01-08,1,0,0
Elgeyo/Marakwet,Helminthiasis,Sheep,Clinical,Mixed,2024-03-04,2024-03-04,2,0,20
Elgeyo/Marakwet,Helminthiasis,Sheep,Clinical,Mixed,2024-05-27,2024-05-27,15,0,39
Elgeyo/Marakwet,Johnes Disease,Cattle,Clinical,Mixed,2024-01-08,2024-01-08,1,0,2
Elgeyo/Marakwet,Mange Infestation,Sheep,Clinical,Extensive,2024-03-14,2024-03-14,3,0,80
Elgeyo/Marakwet,Mastitis,Cattle,Clinical,Extensive,2024-11-25,2024-11-25,1,0,4
Elgeyo/Marakwet,Mastitis,Cattle,Clinical,Intensive,2024-02-03,2024-02-03,1,0,1
Elgeyo/Marakwet,Mastitis,Cattle,Clinical,Intensive,2024-03-21,2024-03-21,1,0,1
Elgeyo/Marakwet,Mineral Salt Defficiency,Chicken,Clinical,Extensive,2024-02-07,2024-02-07,1,0,20
Elgeyo/Marakwet,No,Cattle,Clinical,Mixed,2024-02-16,2024-02-16,2,0,8
Elgeyo/Marakwet,Oestrus Ovis,Sheep,Clinical,Extensive,2024-03-25,2024-03-25,1,0,19
Elgeyo/Marakwet,Peste des Petit Ruminants (PPR),Goats,Clinical,Extensive,2023-12-27,2023-12-27,6,0,35
Elgeyo/Marakwet,Plant Poison,Cattle,Clinical,Intensive,2024-01-23,2024-01-07,1,0,1
Elgeyo/Marakwet,Pneumonia,Cattle,Clinical,Mixed,2024-02-10,2024-02-10,0,0,5
Elgeyo/Marakwet,Pneumonia,Cattle,Clinical,Mixed,2024-05-24,2024-05-24,1,0,5
Elgeyo/Marakwet,Pneumonia,Cattle,Clinical,Mixed,2024-06-01,2024-06-01,1,0,7
Elgeyo/Marakwet,Pneumonia,Goats,Clinical,Extensive,2024-01-06,2024-01-07,4,0,8
Elgeyo/Marakwet,Pneumonia,Sheep,Clinical,Extensive,2024-01-09,2024-01-07,1,0,6
Elgeyo/Marakwet,Pneumonia,Sheep,Clinical,Extensive,2024-06-13,2024-06-13,2,0,105
Elgeyo/Marakwet,Pneumonia,Sheep,Clinical,Mixed,2024-02-12,2024-02-12,3,0,51
Elgeyo/Marakwet,Poisoning,Cattle,Clinical,Extensive,2024-12-05,2024-12-05,1,0,2
Elgeyo/Marakwet,Poisoning,Cattle,Clinical,Mixed,2024-03-25,2024-03-25,1,0,5
Elgeyo/Marakwet,Rabies,Cattle,Clinical,Extensive,2024-02-20,2024-02-20,1,20,1
Elgeyo/Marakwet,Rabies,Cattle,Clinical,Extensive,2024-02-24,2024-02-24,0,0,3
Elgeyo/Marakwet,Rabies,Cattle,Clinical,Extensive,2024-04-10,2024-04-10,1,3,1
Elgeyo/Marakwet,Rabies,Cattle,Clinical,Extensive,2024-06-07,2024-06-07,1,5,5
Elgeyo/Marakwet,Rabies,Cattle,Clinical,Intensive,2024-03-22,2024-03-22,2,0,7
Elgeyo/Marakwet,Rabies,Cattle,Clinical,Mixed,2024-02-20,2024-02-20,1,18,18
Elgeyo/Marakwet,Rabies,Cattle,Clinical,Mixed,2024-02-28,2024-02-28,0,0,17
Elgeyo/Marakwet,Rabies,Cattle,Clinical,Mixed,2024-02-04,2024-02-04,1,5,5
Elgeyo/Marakwet,Rabies,Cattle,Clinical,Mixed,2024-02-09,2024-02-09,1,23,23
Elgeyo/Marakwet,Rabies,Cattle,Clinical,Mixed,2024-03-20,2024-03-20,1,0,4
Elgeyo/Marakwet,Rabies,Cattle,Clinical,Mixed,2024-06-01,2024-06-01,1,0,2
Elgeyo/Marakwet,Redwater,Cattle,Clinical,Extensive,2024-06-05,2024-06-05,1,0,7
Elgeyo/Marakwet,Retained,Cattle,Clinical,Mixed,2024-06-02,2024-06-02,0,0,1
Elgeyo/Marakwet,Retained  After Birth,Cattle,Clinical,Extensive,2024-11-28,2024-11-28,0,0,1
Elgeyo/Marakwet,Retained Placenta,Cattle,Clinical,Mixed,2024-05-23,2024-05-23,1,0,0
Elgeyo/Marakwet,Sheep Pox,Sheep,Clinical,Extensive,2024-05-10,2024-05-10,6,0,10
Elgeyo/Marakwet,TVT,Dogs,Clinical,Intensive,2024-01-11,2024-01-08,1,0,4
Elgeyo/Marakwet,Tetanus,Sheep,Clinical,Mixed,2024-02-10,2024-02-10,0,0,8
Embu,Anthrax,Cattle,Clinical,Intensive,2024-12-28,2024-12-28,0,0,5
Embu,Anthrax,Cattle,Clinical,Intensive,2024-07-31,2024-07-31,0,0,0
Embu,Anthrax,Cattle,Clinical,Intensive,2024-08-03,2024-08-03,0,0,0
Embu,Anthrax,Cattle,Clinical,Mixed,2024-12-30,2024-12-30,0,0,0
Embu,Anthrax,Cattle,Post Mortem,Intensive,2024-08-02,2024-08-02,0,0,0
Embu,Brucellosis,Cattle,Laboratory,Intensive,2024-11-18,2024-11-18,8,0,10
Embu,Foot and Mouth Disease (FMD),Cattle,Clinical,Intensive,2024-07-10,2024-07-10,1,0,5
Embu,Foot and Mouth Disease (FMD),Cattle,Clinical,Mixed,2024-07-18,2024-07-18,2,0,5
Embu,Foot and Mouth Disease (FMD),Cattle,Clinical,Mixed,2024-07-04,2024-07-04,16,100,100
Embu,Lumpy Skin Disease (LSD),Cattle,Clinical,Intensive,2024-05-10,2024-05-10,200,2000,3000
Embu,Lumpy Skin Disease (LSD),Cattle,Clinical,Intensive,2024-06-19,2024-06-19,15,100,200
Embu,Lumpy Skin Disease (LSD),Cattle,Clinical,Intensive,2024-06-26,2024-06-26,1,0,1
Embu,Lumpy Skin Disease (LSD),Cattle,Clinical,Intensive,2024-07-06,2024-07-06,2,2,3
Embu,Rabies,Cattle,Clinical,Intensive,2024-07-28,2024-07-28,0,20,20
Embu,Rabies,Goats,Clinical,Extensive,2024-08-09,2024-08-09,1,0,2
Garissa,Anaplasmosis,Cattle,Laboratory,Mixed,2024-04-23,2024-04-23,3,0,15
Garissa,Anaplasmosis,Goats,Clinical,Extensive,2024-03-13,2024-03-13,42,0,456
Garissa,Animal bites,Sheep,Clinical,Extensive,2024-08-08,2024-08-08,2,0,23
Garissa,Anthrax,Camel,Clinical,Extensive,2023-12-03,2023-12-03,1,0,255
Garissa,Arthritis,Goats,Clinical,Extensive,2024-01-25,2024-01-07,3,0,19
Garissa,Babesiosis,Cattle,Laboratory,Extensive,2024-06-03,2024-06-03,0,0,87
Garissa,Brucellosis,Camel,Clinical,Extensive,2023-12-19,2023-12-19,12,0,46
Garissa,Contagious Bovine Pleuropneumonia (CBPP),Cattle,Clinical,Extensive,2024-04-18,2024-04-18,6,0,219
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-01-13,2024-01-09,1,0,6
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2023-10-10,2023-10-10,12,0,500
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-10-17,2024-10-17,8,0,300
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-10-20,2024-10-20,10,0,400
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-10-08,2024-10-08,8,0,300
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-11-02,2024-11-02,6,0,350
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-11-06,2024-11-06,5,0,250
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-12-15,2024-12-15,3,0,157
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-12-08,2024-12-08,120,0,5000
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-02-14,2024-02-14,21,0,214
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-02-15,2024-02-15,5,1882,300
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-02-25,2024-02-25,8,0,500
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-02-26,2024-02-26,4,0,300
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-03-15,2024-03-15,20,0,500
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-03-17,2024-03-17,36,0,669
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-03-23,2024-03-23,6,0,400
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-03-25,2024-03-25,9,0,350
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-03-26,2024-03-26,7,0,157
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-03-27,2024-03-27,7,0,58
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-03-28,2024-03-28,6,0,300
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-04-12,2024-04-12,15,0,125
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-04-13,2024-04-13,9,0,250
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-04-15,2024-04-15,10,0,400
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-04-17,2024-04-17,1,0,532
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-04-20,2024-04-20,12,0,89
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-04-21,2024-04-21,13,0,176
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-04-22,2024-04-22,10,0,129
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-04-27,2024-04-27,15,0,164
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-04-03,2024-04-03,15,0,400
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-05-11,2024-05-11,11,0,231
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-05-13,2024-05-13,2,0,145
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-05-15,2024-05-15,15,340,617
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-05-16,2024-05-16,9,0,186
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-05-18,2024-05-18,4,0,132
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-05-02,2024-05-02,5,0,210
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-05-22,2024-05-22,3,0,269
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-05-24,2024-05-24,5,0,185
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-05-26,2024-05-26,6,0,364
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-05-05,2024-05-05,6,0,197
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-05-08,2024-05-08,8,365,276
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-06-14,2024-06-14,6,502,502
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-07-12,2024-07-12,6,2637,2648
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-07-21,2024-07-21,23,0,349
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-07-28,2024-07-28,16,120,157
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-07-30,2024-07-30,22,0,493
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-07-05,2024-07-05,4,8284,8701
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-08-01,2024-08-01,3,90,130
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-08-15,2024-08-15,5,0,35
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-08-20,2024-08-20,4,215,215
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-08-03,2024-08-03,2,0,258
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Extensive,2024-09-09,2024-09-09,6,0,68
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Clinical,Mixed,2024-01-26,2024-01-09,3,0,80
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Post Mortem,Extensive,2023-10-27,2023-10-27,6,0,86
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Post Mortem,Extensive,2024-02-15,2024-02-15,7,0,85
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Post Mortem,Extensive,2024-03-15,2024-03-15,10,0,80
Garissa,Contagious Caprine Pleuropneumonia (CCPP),Goats,Post Mortem,Extensive,2024-03-08,2024-03-08,14,0,150
Garissa,Contagious Ecthyma,Goats,Clinical,Extensive,2024-10-25,2024-10-25,16,0,500
Garissa,Contagious Ecthyma,Goats,Clinical,Extensive,2024-10-29,2024-10-29,7,0,250
Garissa,Contagious Ecthyma,Goats,Clinical,Extensive,2024-04-10,2024-04-10,12,0,200
Garissa,Contagious Ecthyma,Sheep,Clinical,Extensive,2024-10-25,2024-10-25,12,0,300
Garissa,Contagious Ecthyma,Sheep,Clinical,Extensive,2024-10-29,2024-10-29,5,0,200
Garissa,Contagious Ecthyma,Sheep,Clinical,Extensive,2024-04-10,2024-04-10,10,0,150
Garissa,East Coast Fever(ECF),Cattle,Clinical,Extensive,2024-01-05,2024-01-08,1,0,63
Garissa,East Coast Fever(ECF),Cattle,Clinical,Intensive,2024-01-17,2024-01-08,1,0,3
Garissa,East Coast Fever(ECF),Cattle,Clinical,Intensive,2024-01-05,2024-01-09,1,0,2
Garissa,Foot and Mouth Disease (FMD),Cattle,Clinical,Extensive,2024-10-31,2024-10-31,65,0,81
Garissa,Foot and Mouth Disease (FMD),Cattle,Clinical,Extensive,2024-05-10,2024-05-10,6,0,30
Garissa,Foot and Mouth Disease (FMD),Cattle,Clinical,Extensive,2024-05-25,2024-05-25,2,233,235
Garissa,Foot and Mouth Disease (FMD),Cattle,Clinical,Extensive,2024-06-11,2024-06-11,100,0,1000
Garissa,Foot and Mouth Disease (FMD),Cattle,Clinical,Extensive,2024-06-27,2024-06-27,25,0,62
Garissa,Foot and Mouth Disease (FMD),Cattle,Clinical,Extensive,2024-07-11,2024-07-11,12,166,204
Garissa,Foot and Mouth Disease (FMD),Cattle,Clinical,Extensive,2024-07-12,2024-07-12,20,0,140
Garissa,Foot and Mouth Disease (FMD),Goats,Clinical,Extensive,2023-12-24,2023-12-24,7,0,78
